dashboard,feature,feature_match_score,feature_match_method,question,worksheet,Demographic Category-value,Demographic Category-alias,Demographic Group-value,Demographic Group-alias,Note1-alias,ATTR(Long Description)-alias,Measure Names-value,Measure Names-alias,Measure Values-alias
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Age Group,Age Group,65+,65+,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,31.8%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Age Group,Age Group,65+,65+,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"4,543"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,COL,College Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),34.0%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,SCOL,Some College,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),34.4%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,HS,High School Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),35.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),47.2%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,COL,College Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),26.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,SCOL,Some College,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),25.8%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,HS,High School Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),27.6%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),34.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,COL,College Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,29.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,SCOL,Some College,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,29.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,HS,High School Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,31.6%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,40.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,COL,College Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,373"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,SCOL,Some College,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,212"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,HS,High School Graduate,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,305"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,641
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),30.6%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),38.7%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),40.9%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),22.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),29.8%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),32.6%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,26.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,34.1%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,36.7%
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,057"
Data Table Builder 2002-2010,"Flu Shot, 65+",0.58,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 65+",Data Table 2002-2010,Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents ages 65 years and older except those with missing, ""don't know"", or ""refused"" answers.",Percentage of adults 65 years and older who did not have a flu vaccine within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,136"
