"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"routine_checkup_within_the_past_year",0,1.00100150250438,1.00100150250438,0.0032
"routine_checkup_in_the_past_no",1.58370214304583,0.142927819568299,1.26385118763981,0.0464263937831225
"routine_checkup_in_the_past_yes",0,1.00100150250438,1.00100150250438,0.0117212506194531
"rx_opioid_no",1.6842533058496,0.802087617376993,1.75024855732251,0.0581139664889195
"rx_pain_med_no",1.71531217036193,1.00100150250438,1.60455678999027,0.011503803131991
"rx_pain_risk_ed_source_no",2.53295788650459,1.34842196176732,2.66000524428913,0.0614283363223707
"served_on_active_duty_no",2.20190430349675,1.67830811288691,2.40764301345075,0.0997214395532343
"served_on_active_duty_yes",1.52767832330641,0.186429268783836,1.74272471020243,0.0294397783484136
"sexual_orientation_straight",1.00100150250438,0.892854600579653,1.07519142093673,0.0235607108906503
"sigm_past_10_yrs_50_75_ia_no",3.65156224745878,2.44887684834844,4.00810401278109,0.130609872516927
"sigm_past_10_yrs_age_50_75_no",3.64174916669276,1.76223358761295,4.00745587874505,0.145831230512843
"sigm_past_5_yrs_50_75_ia_no",7.02926468362085,3.77117382738493,7.22832017221698,4.16192340112104
"sigm_past_5_yrs_age_50_75_no",5.90720942757052,1.89337980975224,5.94104551224335,0.821758175485819
"skin_cancer_no",3.15145186828666,2.46312399758116,3.14833274477058,1.43364349454092
"smokeless_tobacco_use_not_at_all",1.74788167026997,2.41979519898056,2.08832635393196,0.109543700149519
"smoker_status_former_smoker",1.29859658169936,2.2213497049288,2.3537310207118,0.130016605149411
"smoker_status_never_smoked",2.51024756080176,1.61382612738818,3.32127654771201,0.0368126034259805
"stool_dna_past_3_yrs_50_75_i_no",2.13659155942293,0,2.12153871253958,0.0501941767150427
"stool_dna_past_3_yrs_age_50_no",3.74038105215953,1.72682794308131,4.00059049017178,0.240803638335077
"stroke_no",1.4887852419336,0.535885575559041,1.54603555950389,0.0378468977080592
"suicidal_ideation_no",1.47080515469771,0.889461492193127,1.36942561416245,0.175574719916682
"suicide_attempt_no",1.92043496029666,1.17786452991793,1.61928739929215,0.0536380952380952
"teeth_removed_no",1.50047605171765,1.70485766757974,1.69759384815956,0.0505141486423523
"teeth_removed_yes",1.15936957879096,1.65210495098328,1.75926723897477,0.0641016426362456
"up_to_date_crc_scrn_50_75_ia_no",0.819880959635228,1.8582257090183,2.13544435052148,0.0553454552490597
"up_to_date_crc_scrn_50_75_ia_yes",1.55687525654736,1.94839615213817,1.97284383396415,0.0678718671511878
"up_to_date_crc_scrn_age_50_7_no",1.94257682520201,0.900583167563474,1.86442453959017,0.0593021314434358
"up_to_date_crc_scrn_age_50_7_yes",1.95485036315466,1.06539716552251,2.1928174426403,0.0543372176699136
"v_col_5_yrs_50_75_ia_no",0.132005996376572,1.00100150250438,1.14677961534377,0.0227541877678224
"v_col_5_yrs_age_50_75_no",1.00100150250438,0,1.00100150250438,0.0150310559006211
"virtual_colonoscopy_no",2.08114623192152,1.09470685299641,1.93357644229366,0.109957768364183
"ep_unemp",5.00271703623039,14.0798192015718,13.8594911752564,4.388755847416
"ep_hburd",0.859483076249525,5.56805137944999,5.08986277175815,0.691712239430631
"ep_nohsdp",4.03754812603767,6.20327210573958,7.60689826669307,1.19736238855343
"ep_age65",10.3905118497833,25.5903620144789,25.687339782443,10.6889444801233
"ep_age17",-0.845690481733764,2.77410126893018,1.65492687546369,0.294681590800768
"ep_disabl",8.67032704311171,14.6536446457928,14.6478023707734,4.62467459764685
"ep_sngpnt",1.24288905465178,5.31710415426173,5.30069614131515,0.600955618907138
"ep_limeng",1.51182160776741,9.24421947349825,9.31617160405019,2.22031851712298
"ep_munit",0.977512298160707,4.96852573517934,4.7579891408162,0.620467177660245
"ep_mobile",-0.0117017667956316,5.77101268667777,5.5315477504591,0.765754051433699
"ep_crowd",0.793843631170131,9.41128944768396,9.06294312560604,1.31812107226984
"ep_noveh",0.632229621323485,5.92844561273489,6.06296499991634,0.616072261147293
"ep_groupq",4.80770045459779,7.69426803251914,8.73573448596067,1.39866224111304
"ep_noint",1.74256818330862,7.20696283697251,7.0052912270823,0.692438171823591
"ep_asian",3.8085878862795,6.99890477419797,7.60490669875073,1.17510766522939
"ep_aian",2.09552848082792,10.0848126584981,9.96953727681163,1.99807707337911
"ep_nhpi",3.25106449991189,7.69192220009635,7.58153522266918,1.15802768628081
"ep_twomore",-0.94014472481945,9.21552244998831,9.24069126952883,1.24786375170293
"ep_otherrace",6.01292352295547,7.42420955391649,8.19038145518696,1.64280638366802
"density",3.24229002637081,5.21882096991242,5.98060876823878,1.05124759777756
