"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"medical_cost_yes",1.87149490797424,1.61413500973436,2.08234999474483,0.222278646113857
"memory_loss_no",5.5235636690093,4.48400518914424,5.69838369587418,3.72694924968702
"obese_no",1.461215581002,0.972223568223616,1.52873883706908,0.0307721470437296
"obese_yes",0.780155671501666,0.673929641300392,1.049630256611,0.0072588857765328
"other_cancer_no",1.48397357363555,0.602423328845866,1.7425447467885,0.0340223776223776
"overweight_or_obese_no",1.16994610424259,1.13428118355181,1.52445348679975,0.0257887445887446
"overweight_or_obese_yes",1.62109523057491,-0.0228069416612407,1.52238023193282,0.0221199704688077
"pain_med_not_rx_no",1.80178557451426,1.40832549917242,1.98033118632993,0.262759297119946
"pneumonia_shot_18_no",3.34836494920997,3.16495997627324,3.48052700748209,0.958137305114523
"pneumonia_shot_18_yes",1.97286272089383,2.22334409037741,2.56254402609415,0.4752251943831
"pneumonia_shot_65_no",2.79316342238391,2.70259068885745,3.13141676220689,0.238758409242597
"pneumonia_shot_65_yes",2.15484262977638,2.31304782425366,2.97929394453,0.349944825618112
"poor_mental_health_14_days_14_or_more_days",6.30679973289658,5.12582087073781,6.47086858556324,5.91594731224696
"poor_mental_health_14_days_none_to_less_than_14_days",5.90532370834651,5.61203608273469,6.30101985129366,5.80117958179779
"poor_mental_health_5_days_5_or_more_days",2.14298876365788,1.98192484514862,2.51031246599958,0.202989836914428
"poor_mental_health_5_days_none_to_less_than_5_days",1.64819325226174,-0.512737697814531,0.629543279492008,0.0568741631232515
"poor_physical_health_14_day_14_or_more_days",2.80428384260104,3.2358101126337,3.37766916349002,0.627342518399523
"poor_physical_health_14_day_none_to_less_than_14_days",2.96256985739101,2.905723468811,3.11249931446896,0.690313353086772
"poor_physical_health_5_days_5_or_more_days",3.37335596156678,2.08640305384443,3.19696429613216,0.65156217249803
"poor_physical_health_5_days_none_to_less_than_5_days",2.72815569546294,2.31080263749954,3.00945186494234,0.25463133989917
"pre_diabetes_no",0.719579877048124,1.3851351168461,1.51864510260001,0.0358
"pre_diabetes_yes",1.2246786180971,1.44914678064781,1.90861724584525,0.0303608546796225
"pre_diabetes_2_no",1.00100150250438,1.41533303487623,1.33999410403891,0.0174836480345226
"pre_diabetes_2_yes",2.01483893328718,2.18187614051723,2.40972991235264,0.150496986460906
"provided_care_past_30_days_no",2.88160977022,2.47749260727563,3.14678663157925,0.219213283506015
"provided_care_past_30_days_yes",3.2564171480053,3.13634173728036,3.7735410917371,0.170004897740487
"reg_bp_check_no",0.551502767824759,2.45540922589316,2.33488947829021,0.426205224872823
"reg_bp_check_yes",1.90957895634331,2.12018041946843,2.12712849697625,0.366621992902202
"remove_teeth_1_to_5",1.79819055943157,2.04588733179092,2.02785101432908,0.305200953098205
"remove_teeth_6_or_more_but_not_all",1.00100150250438,0,1.25636953506306,0.0322909090909091
"routine_checkup_within_the_past_2_years",0,0,0,0.00371428571428572
"routine_checkup_within_the_past_year",4.01616126315588,4.05334253185733,4.66976040488017,3.37930744839073
