FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
5.7,0,0.9262594599243206,0.06727792247994628,0.9702205882352941,0.04189850438091962,0.9442857142857143,0.04029341419652366
5.800000000000001,0.007643312101910824,0.9158427932576539,0.07315183258623863,0.9761029411764706,0.041495105277786805,0.9413445378151261,0.04803215111671258
5.9,0.06369426751592357,0.920703904368765,0.06264649862965171,0.9761029411764706,0.041495105277786805,0.9442857142857143,0.04029341419652366
6,0,0.9217251461988304,0.06823949325925435,0.9761029411764706,0.041495105277786805,0.9442857142857143,0.04029341419652366
6.1000000000000005,0,0.9085254803675856,0.07978388973909122,0.9761029411764706,0.041495105277786805,0.9355462184873949,0.04542662625075168
6.2,0,0.9029699248120301,0.07446338684224486,0.9761029411764706,0.041495105277786805,0.932689075630252,0.04166510130524724
6.300000000000001,0,0.9085254803675856,0.07978388973909122,0.9761029411764706,0.041495105277786805,0.9355462184873949,0.04542662625075168
6.4,0,0.915906432748538,0.07011452305224883,0.9702205882352941,0.05024360351674955,0.9384873949579832,0.04245485936474801
6.5,0.0031847133757961785,0.9014619883040935,0.06866359326544531,0.981985294117647,0.02902368562367387,0.9356302521008403,0.043335424617141516
6.6000000000000005,0.002547770700636934,0.9063032581453634,0.0746929579249445,0.9761029411764706,0.041495105277786805,0.9355462184873949,0.04947773120324613
6.7,0,0.8974143692564746,0.07308492901244025,0.981985294117647,0.02902368562367387,0.9326050420168067,0.045970474540710085
6.800000000000001,0.06369426751592357,0.8817199248120301,0.0638825714116194,0.981985294117647,0.02902368562367387,0.923781512605042,0.041983273266529626
6.9,6.369426751592335e-4,0.8956380534670009,0.06401666584887357,0.981985294117647,0.02902368562367387,0.9326050420168067,0.04407614427740307
7,0.06369426751592357,0.895515934443953,0.05741051769798199,0.981985294117647,0.02902368562367387,0.932689075630252,0.04166510130524723
7.1000000000000005,0.06369426751592357,0.9007477025898079,0.0687817565888384,0.9761029411764706,0.041495105277786805,0.9326050420168067,0.045970474540710085
7.2,0,0.8996856725146198,0.05905415431097488,0.981985294117647,0.02902368562367387,0.9354621848739496,0.04115988918984915
7.300000000000001,0.06369426751592357,0.9043640350877193,0.0557461852245205,0.981985294117647,0.02902368562367387,0.9384033613445378,0.040320666969023124
7.4,0.06369426751592357,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
7.5,0.06369426751592357,0.9106140350877193,0.06291648354747216,0.981985294117647,0.02902368562367387,0.9413445378151261,0.04159791187254382
7.6000000000000005,0.06369426751592357,0.9106140350877193,0.06291648354747216,0.981985294117647,0.02902368562367387,0.9413445378151261,0.04159791187254382
7.7,0.06369426751592357,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
7.800000000000001,0.06369426751592357,0.909592793257654,0.056579354932683144,0.981985294117647,0.02902368562367387,0.9413445378151261,0.04159791187254382
7.9,0.06369426751592357,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
8,0.06369426751592357,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
8.100000000000001,6.369426751592447e-4,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
8.2,0.001273885350318467,0.9043640350877193,0.0557461852245205,0.981985294117647,0.02902368562367387,0.9384033613445378,0.040320666969023124
8.3,0.0019108280254777116,0.9191761265909872,0.05685476976016904,0.9761029411764706,0.041495105277786805,0.9442857142857143,0.0426121224988877
8.4,0.002547770700636945,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
8.5,0.0031847133757961785,0.9158427932576539,0.06308287008564394,0.981985294117647,0.02902368562367387,0.9442857142857143,0.0426121224988877
8.600000000000001,0.003821656050955423,0.8947901616787066,0.06689097248083133,0.981985294117647,0.02902368562367387,0.9325210084033613,0.0501221350381254
8.7,0.004458598726114645,0.9161695906432749,0.06844549110103866,0.981985294117647,0.02902368562367387,0.9442857142857143,0.04481101137117761
8.8,0.00509554140127389,0.9139473684210526,0.057010804153409846,0.9761029411764706,0.041495105277786805,0.9413445378151261,0.04159791187254382
8.9,0.005732484076433123,0.8947901616787066,0.06689097248083133,0.981985294117647,0.02902368562367387,0.9325210084033613,0.0501221350381254
9,0.006369426751592357,0.9247316821465428,0.062073032479420406,0.9761029411764706,0.041495105277786805,0.9472268907563025,0.04554349653010119
9.1,0.007006369426751591,0.8939473684210526,0.05852922677355032,0.981985294117647,0.02902368562367387,0.9325210084033613,0.04399462639956482
9.200000000000001,0.007643312101910835,0.8939473684210526,0.05852922677355032,0.981985294117647,0.02902368562367387,0.9325210084033613,0.04399462639956482
9.3,0.008280254777070069,0.8939473684210526,0.05852922677355032,0.981985294117647,0.02902368562367387,0.9325210084033613,0.04399462639956482
9.4,0.008917197452229303,0.9043640350877193,0.0557461852245205,0.981985294117647,0.02902368562367387,0.9384033613445378,0.040320666969023124
9.5,0.009554140127388536,0.8995029239766081,0.054644221480246946,0.9882352941176471,0.024802177726810825,0.9384033613445378,0.040320666969023124
9.6,0.010191082802547768,0.8995029239766081,0.054644221480246946,0.9882352941176471,0.024802177726810825,0.9384033613445378,0.040320666969023124
9.700000000000001,0.010828025477707014,0.8995029239766081,0.054644221480246946,0.9882352941176471,0.024802177726810825,0.9384033613445378,0.040320666969023124
9.8,0.011464968152866246,0.9047316821465428,0.056000541760268384,0.9882352941176471,0.024802177726810825,0.9413445378151261,0.04159791187254382
9.9,0.01210191082802548,0.9047316821465428,0.056000541760268384,0.9882352941176471,0.024802177726810825,0.9413445378151261,0.04159791187254382
10,0.012738853503184714,0.9050584795321637,0.062044069035755496,0.9882352941176471,0.024802177726810825,0.9413445378151261,0.043847691255110795
