max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
9,0.35000000000000003,0.2,0.9346921224630202,0.04101108731725886,0.9823529411764705,0.028414464208214592,0.9567226890756302,0.024455722647327018
3,0.4,0.2,0.941656346749226,0.056393058781265,0.9882352941176471,0.024802177726810825,0.9626890756302521,0.0332454175697985
5,0.4,0.2,0.9361007911936704,0.05261679426356377,0.9823529411764705,0.028414464208214592,0.9567226890756302,0.02791931707428736
7,0.4,0.2,0.930218438252494,0.047741638268640654,0.9823529411764705,0.028414464208214592,0.9538655462184874,0.027708306288004008
9,0.4,0.2,0.930218438252494,0.047741638268640654,0.9823529411764705,0.028414464208214592,0.9538655462184874,0.027708306288004008
3,0.01,0.30000000000000004,0.9244048847609219,0.04221611571737882,0.9823529411764705,0.028414464208214592,0.95109243697479,0.02703277158687982
5,0.01,0.30000000000000004,0.925282077743378,0.05462700635522345,0.9764705882352941,0.030376339970254254,0.9482352941176471,0.03234342081661428
7,0.01,0.30000000000000004,0.9347265221878225,0.04791754279730818,0.9764705882352941,0.030376339970254254,0.9540336134453782,0.030559312620718867
9,0.01,0.30000000000000004,0.9347265221878225,0.04791754279730818,0.9764705882352941,0.030376339970254254,0.9540336134453782,0.030559312620718867
3,0.05,0.30000000000000004,0.9305452356381149,0.04783607313332735,0.9882352941176471,0.024802177726810825,0.9568067226890756,0.027772653687089612
5,0.05,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9823529411764705,0.028414464208214592,0.9568067226890756,0.02777265368708961
7,0.05,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9823529411764705,0.028414464208214592,0.9568067226890756,0.02777265368708961
9,0.05,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9823529411764705,0.028414464208214592,0.9568067226890756,0.02777265368708961
3,0.1,0.30000000000000004,0.9305452356381149,0.04783607313332735,0.9882352941176471,0.024802177726810825,0.9568067226890756,0.027772653687089612
5,0.1,0.30000000000000004,0.9405744754041968,0.04596403773365163,0.9823529411764705,0.028414464208214592,0.9596638655462185,0.02414494334959099
7,0.1,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.9625210084033613,0.023619940558971632
9,0.1,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.9625210084033613,0.023619940558971632
3,0.15000000000000002,0.30000000000000004,0.9311300309597523,0.054068905120899985,0.9882352941176471,0.024802177726810825,0.9568067226890756,0.031041167005617064
5,0.15000000000000002,0.30000000000000004,0.9405744754041968,0.04596403773365163,0.9823529411764705,0.028414464208214592,0.9596638655462185,0.02414494334959099
7,0.15000000000000002,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9823529411764705,0.028414464208214592,0.9568067226890756,0.02777265368708961
9,0.15000000000000002,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9823529411764705,0.028414464208214592,0.9568067226890756,0.02777265368708961
3,0.2,0.30000000000000004,0.9305452356381149,0.04783607313332735,0.9882352941176471,0.024802177726810825,0.9568067226890756,0.027772653687089612
5,0.2,0.30000000000000004,0.9405744754041968,0.04596403773365163,0.9823529411764705,0.028414464208214592,0.9596638655462185,0.02414494334959099
7,0.2,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.9625210084033613,0.023619940558971632
9,0.2,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.9625210084033613,0.023619940558971632
3,0.25,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9882352941176471,0.024802177726810825,0.9597478991596639,0.030787996507064555
5,0.25,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.9625210084033613,0.023619940558971632
7,0.25,0.30000000000000004,0.9505159958720331,0.03923387518565334,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02246997995582935
